id,base_id,selected_names,selected_from_names,selected_categories,selected_from_categories,selected_websites,selected_from_websites,selected_phones,selected_from_phones,selected_addresses,selected_from_addresses,selected_emails,selected_from_emails,selected_socials,selected_from_socials
08f48c6c0057277103ad0f569c5d0383,281474980252250,"{""primary"":""One Way Heating and Cooling, LLC""}",base,"{""primary"":""hvac_services"",""alternate"":[""home_service"",""professional_services""]}",current,"[""https://onewayelpaso.com/""]",base,"[""+19155255737""]",current,"[{""freeform"":""14140 Texas Rainbow Dr"",""locality"":""Horizon City"",""postcode"":""79928-7020"",""region"":""TX"",""country"":""US""}]",current,,current,"[""https://www.facebook.com/105745345582932""]",current
08f29a565e01c6e603ea669bac42294f,1125899909303513,"{""primary"":""Floyd's 99 Barbershop""}",current,"{""primary"":""barber"",""alternate"":[""beauty_salon"",""hair_salon""]}",current,"[""http://www.floydsbarbershop.com/manhattan-beach/""]",base,"[""+13108957177""]",current,"[{""freeform"":""1570 Rosecrans Ave"",""locality"":""Manhattan Beach"",""postcode"":""90266-3718"",""region"":""CA"",""country"":""US""}]",current,,current,"[""https://www.facebook.com/565232067190191""]",current
562949955323164,562949958008043,"{""primary"":""Tempe Veterinary Hospital""}",base,"{""primary"":""youth_organizations"",""alternate"":[""pet_groomer"",""animal_hospital"",""medical_center"",""pet_services"",""veterinarian"",""organization"",""health_and_medical"",""pets""]}",current,"[""http://www.tempeveterinaryhospital.com/""]",base,"[""4809660391""]",base,"[{""freeform"":""329 W Southern Ave"",""locality"":""Tempe"",""region"":""AZ"",""country"":""US"",""postcode"":""85282""}]",current,,current,,base
08f2600b5e5443400346330dbef4fa01,1970324838585672,"{""primary"":""Mustang Disaster CleanUp""}",current,"{""primary"":""damage_restoration"",""alternate"":[""home_cleaning"",""janitorial_services""]}",current,"[""http://www.mustangdisastercleanup.com/""]",base,"[""+16053701990""]",current,"[{""freeform"":""27283 Sd-115"",""locality"":""Harrisburg"",""region"":""SD"",""country"":""US"",""postcode"":""57032""}]",base,,current,"[""https://www.facebook.com/103246748053710""]",current
1125899906946016,562949962899744,"{""primary"":""CVS Pharmacy""}",current,"{""primary"":""online_shop"",""alternate"":[""pharmacy"",""drugstore"",""corporate_office"",""private_establishments_and_corporates"",""retail""]}",current,"[""http://locations.cvsrx.com/oh/cheviot/-cheviot-oh-6129.html""]",base,"[""5135741770""]",base,"[{""freeform"":""4110 HARRISON Ave"",""locality"":""CHEVIOT"",""region"":""OH"",""country"":""US"",""postcode"":""45211""}]",current,,current,,base
08f4445528791c51030532d8525b37ad,1970324837108709,"{""primary"":""Chevron Station Rayne""}",base,"{""primary"":""gas_station"",""alternate"":[""automotive"",""bar""]}",current,"[""""]",base,"[""+13374573384""]",current,"[{""freeform"":""1045 Church Point Hwy"",""locality"":""Rayne"",""postcode"":""70578-7603"",""region"":""LA"",""country"":""US""}]",current,,current,"[""https://www.facebook.com/154894361213022""]",current
08f194073586e4f203e1f66c14a37284,562949957694935,"{""primary"":""Burning Sensation Grimsby Ltd.""}",base,"{""primary"":""fireplace_service"",""alternate"":[""hvac_services"",""shopping""]}",current,"[""https://www.burningsensation.co.uk/""]",base,"[""+441472351651""]",current,"[{""freeform"":""West Marsh Ind Est Armstrong St"",""locality"":""Grimsby"",""region"":"""",""country"":""GB"",""postcode"":""DN31 1XD""}]",base,,current,"[""https://www.facebook.com/661402487264654""]",current
08f2aa84e446146103061e3cce927c6a,2251799821459987,"{""primary"":""JRbrows and Skin studio""}",current,"{""primary"":""beauty_salon"",""alternate"":[""beauty_and_spa"",""spas""]}",current,"[""""]",base,"[""+18134095579""]",current,"[{""freeform"":""4641 Montgomery Ave Ste 20"",""locality"":""Bethesda"",""region"":""MD"",""country"":""US"",""postcode"":""20814""}]",base,,current,"[""https://www.facebook.com/101253698939603""]",current
08f29a4c71cd827303606a08a5ba8b70,281474978411016,"{""primary"":""PostalAnnex+""}",current,"{""primary"":""printing_services"",""alternate"":[""post_office"",""notary_public""]}",current,"[""https://www.postalannex.com/location/san-ysidro/2013?utm_source=bing&utm_medium=local&utm_campaign=localmaps&utm_content=2013""]",base,"[""+16196904401""]",current,"[{""freeform"":""641 E San Ysidro Blvd Ste B3"",""locality"":""San Ysidro"",""region"":""CA"",""country"":""US"",""postcode"":""92173""}]",base,,current,"[""https://www.facebook.com/115812258759725""]",current
08f1f8d0cab5601e03afcf3c0966940b,562949964847669,"{""primary"":""Fielmann - Ihr Optiker & Hörakustiker""}",base,"{""primary"":""eyewear_and_optician"",""alternate"":[""surgical_appliances_and_supplies""]}",current,"[""https://www.fielmann.de/2064""]",base,"[""+498122227280""]",current,"[{""freeform"":""Lange Zeile 15"",""locality"":""Erding"",""postcode"":""85435"",""country"":""DE""}]",current,,current,"[""https://www.facebook.com/308340259267240""]",current
08f2a12723b2a10903f71bb0370efb66,1407374889643784,"{""primary"":""Harhart's Service Station, Inc""}",base,"{""primary"":""automotive_repair"",""alternate"":[""gas_station"",""car_wash""]}",current,"[""http://www.harhartsservice.com/""]",base,"[""6102629492""]",base,"[{""freeform"":""13 E 21st St"",""locality"":""Northampton"",""postcode"":""18067-1202"",""region"":""PA"",""country"":""US""}]",current,,current,"[""https://www.facebook.com/451935321674843""]",current
08f1ea60690630c203b4f2e28ff3860c,1688849863140489,"{""primary"":""Dana Stampi SRL""}",base,"{""primary"":""industrial_company"",""alternate"":[""commercial_industrial"",""plastic_fabrication_company""]}",current,"[""http://www.danastampi.it/""]",base,"[""+390522693673""]",current,"[{""freeform"":""Via IV Novembre 20"",""locality"":""Correggio"",""region"":""RE"",""country"":""IT"",""postcode"":""42015""}]",base,,current,"[""https://www.facebook.com/965555256800855""]",current
1125899909335447,1407374886632091,"{""primary"":""BioLife Plasma Services""}",current,"{""primary"":""blood_and_plasma_donation_center"",""alternate"":[""health_and_medical""]}",current,"[""https://www.biolifeplasma.com/locations/maryland/riverdale-park""]",base,"[""3012769943""]",base,"[{""freeform"":""6200 Baltimore Ave"",""locality"":""Riverdale"",""region"":""MD"",""country"":""US"",""postcode"":""20737""}]",current,,current,,base
08f1e14b25c13b430347dba4f8334034,1407374890093857,"{""primary"":""Cube Dx GmbH""}",current,"{""primary"":""medical_supply"",""alternate"":[""surgical_appliances_and_supplies"",""musical_instrument_services""]}",current,"[""https://www.cubedx.com/""]",base,"[""07435581930""]",base,"[{""freeform"":""Westbahnstraße 55"",""locality"":""St. Valentin"",""postcode"":""4300"",""region"":""Lower Austria"",""country"":""AT""}]",current,,current,,base
1125899912004625,562949958180026,"{""primary"":""Imperial Hardware Lofts Apartments""}",current,"{""primary"":""apartments"",""alternate"":[""retail""]}",current,"[""http://www.liveihl.com/""]",base,"[""9517154611""]",base,"[{""freeform"":""3750 Main St"",""locality"":""Riverside"",""region"":""CA"",""country"":""US"",""postcode"":""92501""}]",current,,current,,base
1125899911670585,1407374888969361,"{""primary"":""Walmart""}",base,"{""primary"":""retail""}",base,"[""https://www.walmart.com/store/115-west-point-ms/vision-center/""]",base,"[""6628544002""]",base,"[{""freeform"":""5509 Highway 45 ALT S"",""locality"":""West point"",""region"":""MS"",""country"":""US"",""postcode"":""39773""}]",base,,current,,base
1125899910351149,1970324838970615,"{""primary"":""Pet Supplies Plus""}",base,"{""primary"":""pet_groomer"",""alternate"":[""pet_store"",""pet_services"",""pets"",""retail""]}",current,"[""https://www.petsuppliesplus.com/Store/NY/Inwood/Inwood/4036""]",base,"[""5163711079""]",base,"[{""freeform"":""561 Burnside Ave"",""locality"":""Inwood"",""region"":""NY"",""country"":""US"",""postcode"":""11096""}]",current,,current,,base
08f26ea944756ceb03f73abefbca4a32,1125899912065818,"{""primary"":""KeyMe Locksmiths""}",current,"{""primary"":""key_and_locksmith"",""alternate"":[""professional_services""]}",current,"[""https://www.key.me/kiosks/oklahoma/tulsa/tulsa/locksmith-key-copy-tulsa-neighborhood-market-74137-oklahoma""]",base,"[""+15392243716""]",current,"[{""freeform"":""9411 S Delaware Ave"",""locality"":""Tulsa"",""postcode"":""74137-5614"",""region"":""OK"",""country"":""US""}]",current,,current,"[""https://www.facebook.com/112105468412705""]",current
08f2b1a2e66f516303b15b2c89fd7eb5,1125899908953603,"{""primary"":""Golden Nozzle Car Wash""}",current,"{""primary"":""car_wash"",""alternate"":[""auto_detailing"",""professional_services""]}",current,"[""http://www.goldennozzlecarwash.com/""]",base,"[""+12074669033""]",current,"[{""freeform"":""160 New County Rd"",""locality"":""Thomaston"",""postcode"":""04861-3118"",""region"":""ME"",""country"":""US""}]",current,,current,"[""https://www.facebook.com/366417844083169""]",current
08f8d80820c0c2c90376729cd4de5222,1688849864233692,"{""primary"":""Sofa Surabaya""}",current,"{""primary"":""b2b_furniture_and_housewares"",""alternate"":[""business_to_business"",""retail""]}",current,"[""http://www.sofasurabaya.home.blog/""]",base,"[""083174699922""]",base,"[{""freeform"":""Jalan Pakis Tirtosari 6 No.4, Pakis, Kecamatan Sawahan"",""locality"":""Kota Surabaya"",""postcode"":""60256"",""country"":""ID""}]",current,,current,,base
08f44ced69d6e2010308e0e270d2fde2,844424934248095,"{""primary"":""Boot Barn Hall at Bourbon Brothers""}",base,"{""primary"":""music_venue"",""alternate"":[""topic_concert_venue""]}",current,"[""https://www.bootbarnhallga.com/""]",base,"[""+16784340475""]",current,"[{""freeform"":""312 Jesse Jewell"",""locality"":""Gainesville"",""region"":""GA"",""country"":""US"",""postcode"":""30501""}]",base,,current,"[""https://www.facebook.com/108569898195627""]",current
08f29a0b704aa68203e897bace4e7b33,281474978454636,"{""primary"":""Bert's Foreign Auto Service""}",current,"{""primary"":""automotive_repair"",""alternate"":[""professional_services"",""gas_station""]}",current,"[""http://bertsforeignauto.com/""]",base,"[""+17145430815""]",current,"[{""freeform"":""518 E 2nd St"",""locality"":""Santa Ana"",""postcode"":""92701-4812"",""region"":""CA"",""country"":""US""}]",current,,current,"[""https://www.facebook.com/123998557712811""]",current
08f48b3c6391176103e7bd65dac904c1,562949966427463,"{""primary"":""Dollar Tree""}",current,"{""primary"":""convenience_store"",""alternate"":[""discount_store"",""retail""]}",base,"[""""]",base,"[""+19565533180""]",current,"[{""freeform"":""23969 Stuart Place Rd"",""locality"":""Harlingen"",""postcode"":""78552-2468"",""region"":""TX"",""country"":""US""}]",current,,current,"[""https://www.facebook.com/123301997419431""]",current
1407374885013073,562949957221829,"{""primary"":""Shell""}",base,"{""primary"":""gas_station"",""alternate"":[""b2b_energy_mining"",""automotive"",""business_to_business""]}",current,"[""https://find.shell.com/gb/fuel/10019026-shell-newbury""]",base,"[""0163534568""]",base,"[{""freeform"":""Bath Rd"",""locality"":""Newbury"",""region"":"""",""country"":""GB"",""postcode"":""RG14 1QT""}]",base,,current,,base
08f2af60c44941950327df46b0384e4b,1688849864368431,"{""primary"":""TowneBank Mortgage""}",current,"{""primary"":""bank_credit_union"",""alternate"":[""installment_loans"",""mortgage_broker""]}",current,"[""https://newportnews.townebankmortgage.com/""]",base,"[""+17575349370""]",current,"[{""freeform"":""1 Old Oyster Point Rd Ste 240"",""locality"":""Newport News"",""region"":""VA"",""country"":""US"",""postcode"":""23602""}]",base,,current,"[""https://www.facebook.com/2266147017032184""]",current
08f3da18ccad52ad03cc06b87820910f,1688849864728832,"{""primary"":""davaindia GENERIC PHARMACY""}",current,"{""primary"":""pharmacy"",""alternate"":[""retail""]}",current,"[""https://pharmacy-nearme.davaindia.com/davaindia-generic-pharmacy-pharmacy-rohini-sector-15-new-delhi-173545/Home?utm_source=locator&utm_medium=bing""]",base,"[""09818559767""]",base,"[{""freeform"":""Shop No F21/66, Rohini, Sector 15"",""locality"":""New Delhi"",""postcode"":""110089"",""region"":""Delhi"",""country"":""IN""}]",current,,current,,base
08f46494a26a8a040329baa37a2b41af,1407374888272599,"{""primary"":""Pieology Pizzeria Aina Haina, Honolulu, HI""}",base,"{""primary"":""pizza_restaurant"",""alternate"":[""restaurant"",""italian_restaurant""]}",current,"[""https://pieology.com/pizza-near-me/?rest_id=8067""]",base,"[""+18083771364""]",current,"[{""freeform"":""820 W Hind Dr"",""locality"":""Honolulu"",""postcode"":""96821-1848"",""region"":""HI"",""country"":""US""}]",current,,current,"[""https://www.facebook.com/1507971792842608""]",current
08f26838cd84ed8b03ceaa62d4a92b5e,562949960073254,"{""primary"":""Subway""}",current,"{""primary"":""sandwich_shop"",""alternate"":[""restaurant"",""fast_food_restaurant""]}",current,"[""https://restaurants.subway.com/united-states/co/eagle/131-chambers-ave?utm_source=yxt-bing&utm_medium=local&utm_term=acq&utm_content=14655&utm_campaign=evergreen-2020&y_source=1_MTQ5MTY1NDAtNDgzLWxvY2F0aW9uLndlYnNpdGU%3D""]",base,"[""+19703280484""]",current,"[{""freeform"":""131 Chambers Ave"",""locality"":""Eagle"",""postcode"":""81631"",""region"":""CO"",""country"":""US""}]",current,,current,"[""https://www.facebook.com/209438179185245""]",current
08f2a3060028d128031ed1b6d21d2aa9,281474980556675,"{""primary"":""Hear More Associates""}",current,"{""primary"":""audiologist"",""alternate"":[""pharmacy"",""health_and_medical""]}",current,"[""https://hearmoreassociates.com/lexington/""]",base,"[""+17818638282""]",current,"[{""freeform"":""76 Bedford St Ste 18"",""locality"":""Lexington"",""region"":""MA"",""country"":""US"",""postcode"":""02420""}]",base,,current,"[""https://www.facebook.com/219359704853493""]",current
281474977985340,562949964903673,"{""primary"":""PACK & SEND Chatswood""}",current,"{""primary"":""freight_and_cargo_service"",""alternate"":[""courier_and_delivery_services"",""shipping_center"",""business_storage_and_transportation"",""business_to_business""]}",current,"[""https://www.packsend.com.au/couriers-new-south-wales/chatswood/""]",base,"[""0294176344""]",base,"[{""freeform"":""4/283 Penshurst Street"",""locality"":""North Willoughby"",""region"":""New South Wales"",""country"":""AU"",""postcode"":""2068""}]",base,,current,,base
08f44e150b4332ab03ddd7cd318987fc,1125899912467418,"{""primary"":""Dothan Nails""}",base,"{""primary"":""nail_salon"",""alternate"":[""beauty_and_spa"",""beauty_salon""]}",current,"[""""]",base,"[""+13346718118""]",current,"[{""freeform"":""3341 S Oates St Ste 104"",""locality"":""Dothan"",""region"":""AL"",""country"":""US"",""postcode"":""36301""}]",base,,current,"[""https://www.facebook.com/119290504436782""]",current
08f27526994f22ec035e5bfc35795835,1125899907462421,"{""primary"":""Enterprise Rent-A-Car""}",current,"{""primary"":""car_rental_agency"",""alternate"":[""travel"",""business""]}",current,"[""https://www.enterprise.com/en/car-rental/locations/gpbr.us-mn-st-louis-park.1902.html""]",base,"[""+19525428535""]",current,"[{""freeform"":""6801 Wayzata Blvd"",""locality"":""St Louis Park"",""postcode"":""55426-1736"",""region"":""MN"",""country"":""US""}]",current,,current,"[""https://www.facebook.com/305646192968198""]",current
08f60a25956e9c320393c7c81c127a47,08f60a25956e9c3203b7d4a601709efd,"{""primary"":""Profile Publishing Location Name - Suite""}",base,"{""primary"":""automotive""}",base,"[""""]",base,"[""4089844462""]",base,"[{""freeform"":""1766 Palo Verde Ave"",""locality"":""East Palo Alto"",""postcode"":""96303"",""region"":""CA"",""country"":""US""}]",current,,current,,base
08f2aa4d98923b4503b1be6672e9cf20,562949958974682,"{""primary"":""Dunkin'""}",current,"{""primary"":""donuts"",""alternate"":[""coffee_shop"",""breakfast_and_brunch_restaurant""]}",current,"[""https://locations.dunkindonuts.com/en/ny/palmyra/544-e-main-st/352110?utm_source=facebook&utm_medium=local&utm_campaign=localmaps&utm_content=352110&y_source=1_MTIxMTEzMTgtNTU5LWxvY2F0aW9uLndlYnNpdGU%3D""]",current,"[""+13155975849""]",current,"[{""freeform"":""544 E Main St"",""locality"":""Palmyra"",""postcode"":""14522-1106"",""region"":""NY"",""country"":""US""}]",current,,current,"[""https://www.facebook.com/211556855946268""]",current
